text,sentiment,label
@santanderukhelp Ok have just read the link . Thank you,positive,general
"@ReachMorpheus Thursday @LloydsBank  blocked my payment 2 Etoro for fraud -  ludicrous reason. I had to spend half my day on hold- to prove it was me, despite the App, updated security, my fingerprint etc. They're in full control of what we can do 2 protect their fractional positions.",negative,service - general
"@monzo Is there a say to send money to the Special Account to Raise Funds for Ukraineâ€™s Armed Forces? https://t.co/ulvVALGsSM the app won't accept the full ""REFERENCE FOR CREDITING ACCOUNT""?",neutral,activism
Surprised @HSBC_UK are still running their #borders ad. #Ukraine,negative,activism
"@HSBC_UK don't you think the ""If we see without boarders there is opportunity everywhere"" advert is bad timing considering Russian views of the Ukraine border? #StandWithUkriane",negative,activism
@santanderukhelp But how long.  Iâ€™ve been waiting an hour.  How long do I have to wait??,negative,service - general
"@NatWest_Help Please help me with changing my name. As I live abroad, I sent a name change request letter with a proof of my passport &amp; signature and the family registry as asvised by Customer service. But I received a letter saying I need to send more documents.",negative,service - general
"@NicolodeGroot @PKoppenburg @QuarkWilliams @NatWest_Help 1688, surely?",neutral,general
@PatrickP6767 @santanderukhelp This is Robert Hendy Freegard under the alias of Pat Laidlaw. Be aware of fraud.,negative,fraud
@JamesDelingpole @LloydsBank All the main banks seem to be the same these days.  I don't know what the new entrants are like.  Some are worse than others.  HSBC are terrible.  I've found Smile the least intrusive and the customer service is very responsive.  I've also heard good things about Handelsbanken.,neutral,general
@santanderukhelp Have been waiting for 1h on your account support line today (still waiting). Appalling and unbearable! Can you please make it announce the wait time estimate/queue position from time to time? Currently there is no way of knowing when the wait will end!,negative,service - general
@CooperativeBank hello there. Is your Open Banking connection broken again? Trying to refresh through @MoneyhubApp but youâ€™re not playing.,negative,service - digital
Great to join our friends @XRShef outside @BarclaysUK in #Sheffield today. #Fossilfuels fuel the #ClimateCrisis. #betterwithoutbarclays @JuliaAArmstrong @LutheBlue @ShefGreenParent https://t.co/rPJcjAVkP6,negative,activism
@monzo Can you give me details or where I find it on using my card abroad?,neutral,inquiry
@Leandro8209 @tranhelen @BankMercury @RevolutApp Christ. No. Unless you want to support a company that does stuff like this https://t.co/fdz4B4zawQ,negative,activism
@GardenerSpike @JamesDelingpole @LloydsBank Iâ€™m thinking of moving my savings from Barclays to either Leeds building society or Yorkshire building societyâ€¦Iâ€™ve got some physical pms and a small coinbase accâ€¦but who knows whatâ€™s best?â€¦,neutral,crpyto
@GrowMe13 @RevolutApp @BabyDogeCoin I have used @RevolutApp to buy @BabyDogeCoin and buy any crypto in general.,positive,crpyto
@RevolutApp @AskAIB @bankofireland @permanenttsb Please do..this is a scam you are doing and should be exposed across all media !,negative,activism
"@RevolutApp Hi @RevolutApp please be clear in your position in the #ukraine invasion by the Russian government. D o you condemn or not the attack by Russia? More is expected from a company of your scale. ""Ukraine has been heartbreaking for us"" that is what Russian government says as well...",negative,activism
@mountvi1 @Morrisons @NatWest_Help Cash is king Simon.,neutral,general
@bechillcomedian @RevolutApp Sounds like that needs reporting to @ICOnews....,negative,activism
"@RevolutApp Thanks for opening irelands donation, 890,000 donated since this morning and 10million from our government. ðŸ’šðŸ¤ðŸ§¡ðŸ’™ðŸ’›",positive,activism
"@srooteu @bechillcomedian @RevolutApp But thereâ€™s also right to be forgotten, etc. If theyâ€™re blocking access to their privacy officer, etc.... Not a lawyer or anything, my understanding is regulators generally look poorly upon things when itâ€™s so clearly not being done in good faith.",neutral,activism
"@RevolutApp One of the founders is Ukrainian m, but the other one is Russian. And son of the Gazprom director.",negative,activism
@bechillcomedian @RevolutApp Yikes!,neutral,general
@HalifaxBank I want to ask u a question about online banking and it being suspended for forgetting the password and trying to log inðŸ˜­ðŸ˜­,negative,service - digital
@CarshaltonArt @efgbricklayer @melspence2 @lspcrendering @JoanneRossouw @CB69513469 @ixshopping @BarclaysUK @BankConfidenti1 @Nat_Worst @stevemiddi1 @Hercules_12th @HeenanGray @ConcernedInsid1 @Ian_Fraser @BankSigForgeCam @smepathfinder @CllrSebLeslie Messy !ðŸ˜. Slap!,neutral,general
@efgbricklayer @CarshaltonArt @lspcrendering @JoanneRossouw @mickmor16921994 @CB69513469 @ixshopping @BarclaysUK @BankConfidenti1 @Nat_Worst @stevemiddi1 @Hercules_12th @HeenanGray @ConcernedInsid1 @Ian_Fraser @BankSigForgeCam @smepathfinder @CllrSebLeslie Heaven help you if it involved Fredâ€™s biscuits thoughâ€¦@Ian_Fraser,neutral,fraud
"@HalifaxBank So Halifax, been with HBOS for a while and recently had to go into my branch to get my Chip and PIN card changed to a Chip and Signature card (for personal reasons); was assured it was ordered;",negative,service - general
"@CarshaltonArt @lspcrendering @JoanneRossouw @mickmor16921994 @CB69513469 @ixshopping @BarclaysUK @BankConfidenti1 @Nat_Worst @stevemiddi1 @Hercules_12th @HeenanGray @ConcernedInsid1 @Ian_Fraser @BankSigForgeCam @smepathfinder @CllrSebLeslie That &amp; staff placing papers in the window to trace from !!

That signature trainer at RBS they bad",negative,service - general
@NatWest_Help is anyone else having issues with debit card transaction coming up in notifications. I've tried uninstalling and reinstalling the app but no joy. All my setting look to be correct.,negative,service - digital
"#MeettheExhibitors
#EalingBizExpo2022

The #EalingBroadway branch of @BarclaysUK has stepped up its participation in #EalingBizExpo from visitor to exhibitor in 2022, and we are looking forward to some more business inspiration from them

Exhibitor info ðŸ‘‰https://t.co/YUFjingbzm https://t.co/bJdhmm1loL",positive,general
@Schofe @LloydsBank Please show your support and sponsor me im walking 35miles in one day for Rhys family please donate https://t.co/jxEcL7dpVQ,neutral,inquiry
@Flakes1979 @LloydsBank Have your credit union got current accounts?,neutral,inquiry
@RevolutApp this 'bank' has frozen my account as they wanted me to verify the cards linked. I have done that straight away and now they won't release my funds for up to 14 days. They have left 3 kids with no food or electricity,negative,service - general
"@wimgrommen @RevolutApp Bit late for the blame game. And whatever happened, there is no reason for Russia to violate international law and attack Russia. Not now, not ever.",negative,activism
@LloydsBank advert is just so sentimental. Feel emotional every time it's shownðŸŽðŸ´ Well done everyone involved in the making of itðŸŽðŸŽ https://t.co/GEVaVKYAZL,positive,general
"@TSB Hi Tom, whenever I enter my details I get this error message. Probably because I've not yet completed my registration? https://t.co/JMV7v6nd5i",negative,service - digital
@RevolutApp Can you guys dm me,neutral,inquiry
"@NatWest_Help @NatWestGroup is anyone answering calls today? Been on hold for ages after giving up yesterday! As you are having such high volume of calls has there been some sort of data breach? Me and my dad, different addresses receiving #SCAM calls!",negative,service - digital
"@NatWest_Help I did that and restarted phone, all is working now. Thanks",positive,service - general
"@StarlingBank this is an awareness post for others, Starling feel it is appropriate and ethical to stop people spending their own money on legal, registered businesses without being able to provide any policies that are in line with the FCA. I have screen shots should anyone want",negative,service - general
"@santanderukhelp Hi there, I was declined for a bank loan with you and I think I know why. I am trying to buy my car but recently enquired with Arnold Clarke about another one and applied for credit which was approved but then I withdrew. How can I resolve?",negative,service - general
@CarshaltonArt @JoanneRossouw @mickmor16921994 @CB69513469 @ixshopping @BarclaysUK @BankConfidenti1 @Nat_Worst @stevemiddi1 @Hercules_12th @efgbricklayer @HeenanGray @ConcernedInsid1 @Ian_Fraser @BankSigForgeCam @smepathfinder @CllrSebLeslie Whatâ€™s more shocking is Iâ€™ve given them evidence that the same relationship managers committed Fraud using the conversations in the banks own loan risk notepad and they wonâ€™t communicate with us at present,negative,fraud
@LloydsBank *customers not consumers,negative,general
"@LloydsBank That could potentially take months, by which point I'll have lost many more consumers. I'd rather use GDPR/DSAR to find out exactly what data LBG hold on me so that I can better understand what's happening and figure out what to do to resolve it quickly. Thanks",negative,service - general
"@faisal_aftab @ZaynCapitalVC @msacapital @graphventures I use branchless banking in the UK @RevolutApp , @monzo  and @StarlingBank.

I also contributed in their improvement by voluntarily giving feedback on user experiences etc.

UX will be the key for NayaPay to make difference.",positive,general
"@Kasparov63 @MaximEristavi @RevolutApp, would you consider adding any of these donation destinations to your â€œDonationsâ€ section? It will make it even easier to donate, potentially incentivizing even more people to take action.",neutral,activism
"@LloydsBank 1st step is:
Tell us who you are:
Customer
A representative of the customer
A 3rd party acting on behalf of the customer
I'm not a customer, but I know that you hold my data as you are preventing Lloyds customers from making payments to my non-Lloyds account. How do I proceed?",negative,service - general
@LloydsBank Thanks,positive,service - general
@RevolutApp  please help me . I am stranded your chat agent Tyson is not replying. I need money to buy https://t.co/c5SadFq18I have stopped my card and holding my moniee,negative,service - general
@monzo second week in a row @Tesco has been unable to take payment for my online grocery order. What is going on!? ðŸ˜’,negative,service - general
@SelfOppressedId @emilyobyrne1 @Berlinnaeus @RevolutApp Join the community and thank me later https://t.co/ViSNoe5fnF,positive,service - general
"@RevolutApp @Visa @Mastercard 
Can you suspend the blocking of transactions for the Russians?",neutral,activism
@HalifaxBank hi I closed my credit card account the person on the phone said it would be closed immediately but its still showing when u log in to my online account is this right?,negative,service - general
"@StarlingBank blocked my legitimate purchase of Cryptocurrency. When I have asked for the resctriction amount and the policy this was the response. Essentially they are saying ""we can't tell you how much of your own money you can spend"". This is against FCA. No policy. Absurd. https://t.co/Qdi3hSDKtD",negative,crpyto
@SamuelJohnsnon @BEERG @lionelbarber @DenisMacShane @john_lichfield @FabianZuleeg You can donate via @RevolutApp.,positive,activism
@IamStan @monzo Exactly what I am asking Monzo :),neutral,general
"@SeraphineDrake @TSB Worry less mr Wallace can be of assistance to you at this moment he also offer various services that is satisfactory contact him via Instagram or Whatsapp +1 (757) 632-0248
https://t.co/OzEGacaKDJ",neutral,general
"@StarlingBank @StarlingBank blocked my legitimate purchase of Cryptocurrency. When I have asked for the resctriction amount and the policy this was the response. Essentially they are saying ""we can't tell you how much of your own money you can spend"". This is against FCA. No policy. Absurd. https://t.co/447t4EfOan",negative,crpyto
"@RevolutApp You can always pay for the nation of Ukraine directly not via app, where all Revolut fees are going to You think?",neutral,activism
"@monzo Txt may also look like this. The 2nd one in 45mins ðŸ¤¦
#monzo #hacked #phishing #hack https://t.co/d7h8zmIFjW",negative,fraud
"@monzo Just a quick heads up. This happened today. Didn't click it.
#hacked #monzo #phishing #hack 
Stay safe and aware folks! âœŒï¸ðŸ‘ https://t.co/OwuEMzkKra",negative,fraud
"@santanderukhelp hi , have been trying to log onto online banking and it keeps showing an technical error . is this something i should worry about , if a known issue will it be for long .
thank you.",negative,service - general
@santanderukhelp when I try and make a payment on the app it always freezes my phone and I need to do a reset... is there a fix due for this?,negative,service - general
@Morrisons @asda @Morrisons take your silence as a no you don't use your pay at the pumps. @NatWest_Help @HSBC @santanderuk have you ever heard of bank mandates for this amount?,negative,service - general
@monzo - genuine?? What does it mean my session has expired??? https://t.co/gnMQHCc69e,negative,service - digital
@unlaoised @BEERG @lionelbarber @DenisMacShane @john_lichfield @FabianZuleeg @RevolutApp Have done.,neutral,general
"@LloydsBank whenever in the new forest on holiday, I was warned by locals not to pet or even approach wild horses, because people can easily get hurt by them.  Your new advert seems to be a bit irresponsible when you consider this. https://t.co/ird4xA99x9",negative,general
"@santanderuk @Barclays @HSBC_UK @lloyds Do you allow your customers to change their Bank Account ""nicknames"" either via online/in-person etc? And if so, do you have some sort of MFA, controls in place to limit potential fraud? NatWest haven't for c.last 2yrs b'coz of fraud riskðŸ™„",neutral,inquiry
"@StarlingBank @LondonerIAm @StarlingBank blocked my legitimate purchase of Cryptocurrency. When I have asked for the resctriction amount and the policy this was the response. Essentially they are saying ""we can't tell you how much of your own money you can spend"". This is against FCA. No policy. Absurd. https://t.co/oMYmRhyJUv",negative,crpyto
"@ritomaidstone @NatWest_Help @NatWestBusiness I'll advise you text *dantechs55 *
On IG,
I was also have similar issues but all Thanks to him 
Very good at what he does",positive,general
@NatWest_Help @NatWestBusiness This is completely absurd..  and not a great first impression as a bank for which I want to switch my business account to... no wonder you have such low customer satisfaction levels compared to other banks!!!!!!,negative,service - general
@RevolutApp I'll take the fact you haven't responded as a yes. I've closed my account.,negative,general
"Hello @RBS_Help  and your director #JulieBBlunden - why don't you answer my letters about the closure of Childs Bank?     @jeffprestridge 
https://t.co/hwPaKgPYcH via @MailOnline",negative,service - general
@RevolutInsider @RevolutApp @NStoronsky STOP IGNORING THAT YOUR EMPLOYEES HAVE VIOLATED FEDERAL PRIVACY AND SECURITY LAWS!!!!!,negative,general
"You guys have already violated federal privacy and security laws, donâ€™t pretend to care now! @RevolutInsider @RevolutApp",negative,general
The latest The 3datawiseMONKEYS Daily! https://t.co/6yUFOhoQ8e Thanks to @cybraryIT @gp_pulipaka @RevolutApp #machinelearning #ai,positive,general
"@LloydsBank Debit card online, I'm moving hotels transfers COVID test etc. I rang the only number I have, I also use the app.",negative,service - digital
"@NatWest_Help I've tried that, it keeps telling me to phone ðŸ˜ ",negative,service - digital
"@StarlingBank blocked my legitimate purchase of Cryptocurrency. When I have asked for the resctriction amount and the policy this was the response. Essentially they are saying ""we can't tell you how much of your own money you can spend"". This is against FCA. No policy. Absurd. https://t.co/vFhr2FJcww",negative,crpyto
@MarcIsCoding @RevolutApp Why UK only?,neutral,inquiry
@RevolutApp @StevieRipple @RevolutInsider Where is the SOLO airdrop?,neutral,inquiry
@LloydsBank hi there Iâ€™m trying to get into my Lloyds account and do a transfer via the app but itâ€™s not working and saying thereâ€™s technical issues - is the app down?,negative,service - digital
@RevolutApp Hey @RevolutApp  Is it possible that your service will suffer from the international sanctions? are funds safe?,neutral,activism
"@santanderukhelp No, I received 2 texts to ask me whether I was trying to make a transaction, but first blocking the transaction.  Not helpful at the check in queue.  Had to use alternative means of payment that may cost me",negative,service - general
@santanderukhelp I have repeatedly been told (this is for a business account) that this is no longer necessary and my pin number is all I would need for verification.  This has been the case for several years.,negative,service - general
"@HalifaxBank No notes. Had I known this was going to happen I wouldâ€™ve saved some. Also there was no option to add pics, unless that would come after pressing submit, instead of this page. I will call tomorrow and refuse to get off the phone until I get a remotely satisfactory outcome.",negative,service - general
"@santanderukhelp Nothing will change, except who I bank with. Â£7.50/ month when free banking is available",negative,service - general
"@HalifaxBank You did however send me a generic email claiming to be their for any of your customers who had been effected by the storms last wkend, hence why I decided to try make my claim this week rather than next/tomorrow.",negative,service - general
"@NatWest_Help Whilst you are here, I have a new debit card, contactless not working anywhere. It's switched from visa to MasterCard. Is this usual? It's failed so many places",negative,service - general
"Barclays has opportunities in more than just banking and finance â€“ check out their roles in data &amp; analytics, technology, operations, web development, marketing and cyber security on Gradcracker.

https://t.co/J4GEmYsRt8

@BarclaysUK https://t.co/T0zChwaqVb",positive,investors
@santanderukhelp Yeah and thereâ€™s not. Is there an other option?,neutral,inquiry
"@louisgtache @Edenluucas1 @cryptocom @binance @coinbase @RevolutApp ðŸ‘¨â€ðŸš€ MemeForce ðŸ‘¨â€ðŸš€

ðŸŽŸPresale Feb 28th 10pm UTC 
ðŸš€Launch Mar 1st 10pm UTC

#MemeForce ðŸ‘¨â€ðŸš€is a cross chain Launchpad ðŸš€ðŸŒ 

ðŸŒ‹ Unique #Launchpad platform 
âš– #Ethereum/#BSC Bridge
ðŸ¥Š Heavy #Marketing
ðŸ“ˆ #DEX/#CEX listings
ðŸ•¹ #P2E Game 
â‡ Exclusive #NFTs

ðŸ“± https://t.co/e3OTHPm60V",neutral,crpyto
@monzo can we not please https://t.co/dyw0E4wDdh,neutral,inquiry
@DarrylMagher @LloydsBank Yet again the disgusting greedy fat cats put profit above people!,negative,activism
@santanderukhelp Hi I currently have a mortgage with you guys and selected paper free correspondence but still received the annual summary by post. Is there any way to keep it by email only.,negative,service - general
"@HalifaxBank Can you arrange a call back for me, I have been talking to your very unhelpful messaging service, have called several times since 8:30am this morning and spoke to numerous people, and still no clear answer to my question",negative,service - general
"@HalifaxBank hey Halifax, am I funding the invasion of Ukraine through you? I am a UK bank account customer of yours. Have you lent my money to any companies which are part owned by sanctioned people, or by the Russian government? Please say, if so.",negative,activism
"@monzo or @StarlingBank , we are looking for new business account, are you accepting new client?",neutral,inquiry
@MelMx__ @monzo can you let us know please because we didnâ€™t ask for this feature and quite frankly itâ€™s not welcomed. ðŸ˜¤,negative,service - digital
"@santanderukhelp Well you were supposed to ring me, weren't you?",negative,service - general
@John_Sandall @WhatsApp @PayPal @MacPaw @SparkMailApp @Readdle @Snapchat @Grammarly @RevolutApp @solana Thanks for taking the time out and mentioning usðŸ™Œ,positive,general
@santanderukhelp Hi.  I can't set up a s/o for the last working day of the month through online banking.  Can the Contact Centre do it for me?,neutral,service - digital
"@HalifaxBank I've checked my online banking, all seems ok. Haven't had any issues up until this. I was trying to buy on Etsy if that's any help. Thanks",neutral,service - digital
@monzo Itâ€™s only been 24hr but it really shouldnâ€™t take this long considering the minimum is time is 5 minutes,negative,service - general
@HalifaxBank whyâ€™s it so hard to get help from a bank for people who work?! I donâ€™t have time to call you but you offer a messaging service that is ONLY run by a robot. Whatâ€™s the point?! ðŸ¤¬,negative,service - general
@santanderukhelp Thanks for your reply. I'm trying to claim back Â£45. Booked a room at the Hare &amp; Hounds for NYE through https://t.co/VZAlRNgqK0. 2 days before our arrival the hotel cancelled saying they had no rooms spare. I've been on the phone to 'Girlie'? Via my lounge key number,neutral,service - general
@HalifaxBank @GOVUK Kindly support and show some love for Ukraine ðŸ‡ºðŸ‡¦,positive,activism
@HalifaxBank Thanks. I've done that,neutral,general
"@HalifaxBank Hi Scott, yeah it happens on both. There's no updates available and I've deleted and installed again, it still happens",neutral,service - digital
The fucking embarrassing utter disgrace that I paid in 30 years to @Barclays @BarclaysUK packaged travel account about 3 grand... oh my partner now has Cancer and woe we don't cover that. Might cost us too much. #fraud #nomorals #robbingbastards #scandal #Corporate,negative,fraud
Oh theyâ€™re gonna help me?? FOR SURE like you said. Yeah bullshit you scamming bitches @RevolutApp,negative,fraud
"@HalifaxBank Hey Scott, yes I can log on via the desktop site",neutral,service - digital
"@VCCPBusiness @StarlingBank @StarlingBank this is an awareness post for others, Starling feel it is appropriate and ethical to stop people spending their own money on legal, registered businesses without being able to provide any policies that are in line with the FCA. I have screen shots should anyone want",negative,general
"@santanderukhelp Promised a phone call in 3 working days re credit card application, now been 5 and no call #poorcustomerservice",negative,service - general
"@RevolutApp ""One of Revolut founders is Storonsky. His father Nikolay Mironovich Storonsky is Deputy General Director of Science for Gazprom Promgaz since 2017, and First Deputy General Director for Science Gazprom Promgaz OAO.""- bbye Revolut ðŸ’”ðŸ‡ºðŸ‡¦",negative,investors
@lon2018 @RevolutApp ALL share and repost,neutral,general
@Jadeite274 @HSBC_UK You need to do what I do. I have 2 passwords a standard one for most things and one which has a capital letter a few numbers and a special character this way I only ever have 2 to remember,neutral,service - digital
@HalifaxBank Are you sure? https://t.co/BeaDOJVyBo,neutral,general
@NatWest_Help Yeah they were because I have not been able to log into my acocunt because of your dumb system to update them since I moved 3 months ago. How is it secure sending codes in the post that anyone could open and access your details?,negative,service - digital
@LloydsBank have THE best adverts â¤ï¸â¤ï¸#blackhorses #BlackHorse,positive,general
@NatWest_Help But how are you supposed to update your details when you are blocked out from logging in because you cannot remember the password...when you have all other important bank related details. You used to be able to sort this all out online in the past. This is tim consuming waste,negative,service - digital
@RevolutApp Please note: https://t.co/3rFkcpoTuf,neutral,general
@smallthingscp @BuryVCFA @MikeWildMacc @what_claire_did @CooperativeBank Oh Thankyou ! It feels totally upside down x,neutral,inquiry
I just saw THAT @HalifaxBank advert. Filmed in my hometown. Looks NOTHING like my hometown. I WISH my hometown looked that nice.,negative,general
@rdmperrygoogle1 @monzo I can help you leave a direct message for me,neutral,general
@monzo Thank you. Just wondering how I upgrade my joint account to Plus please? Itâ€™s that account Iâ€™d want the virtual cards on for the pots not my personal. Thanks,neutral,general
@HSBC @HSBC_UK pt2. Your interest rates at the moment are shocking!!,negative,general
"When looking for banking options in the midst of war in Ukraine,  @RevolutApp is an option and they seem to be attempting to do things right. 
https://t.co/oXBnOt536m",positive,activism
@no1feministt @RevolutApp shame shame,negative,general
@RevolutApp Done! ðŸ™ðŸ½,positive,general
@RevolutApp is my money safe with you? I know you are uk based company but have Russian owners?,negative,activism
@speakerengine @monzo Think yourself lucky!! i had a Monzo account for somw time While on the verge of moving most of my banking to them i got a curt message thatm my account was closed no reason given and irrevocable said would move mone to another bank it would take 5 weeks glad i only had small sum,negative,general
Does anyone know if @RevolutApp is Russian owned ? ðŸ‡ºðŸ‡¦,negative,activism
"@peteear @johnhutchison2 @RevolutApp ðŸš¨FAIRLAUNCH LIVEðŸš¨
ðŸ”¥NO BUY LIMITSðŸ”¥
ðŸ”¥SOFT CAP BNB 10 ONLYðŸ”¥
ðŸ’¥LISTED AT DEX TRADE EXCHANGE / COINGECKO APPLIEDðŸ’¥
âœ… KYC VERIFIED TEAM
âœ… AUDITED CONTRACT
Token Name: Meta Cash Wallet (MCW)
Telegram: https://t.co/dFU6vQkM8M
https://t.co/u7laBauV5m",,
@RevolutApp declined transaction but charged me anywayâ€¦ failed transaction but holding funds for the sake of it. Customer service unhelpful - computer says no! Not happy!,negative,service - digital
"Iâ€™ve just made a donation to @BritishRedCross @IFRCSA using @RevolutApp but NO UK GIFT AID WAS CLAIMED which would add 25% to my donation!!Revolut are claiming Â£600k+ donations from customers, but this means RedCross lost out on Â£150k+ GiftAid. Please DO NOT donate via Revolut ðŸ™",negative,activism
"@xiimxiim @RevolutApp I lost all hope and felt it was over not until I was recommended to this hardworking man #net_dice_7 on IG by a friend, he's the best..you can reach him on what'sapp also +13322526583 ðŸ’¯ he is amazing Message them for help now 

https://t.co/RpFw24XCJx",positive,investors
@HalifaxBank I wondered if you could help- my late aunty opened some kind of bank account for me about 25-30 years ago which I only have vague recollection about. I remember getting a cat shaped box with Halifax on it. I donâ€™t have an account number or anything however!,negative,general
@HalifaxBank Great thank you! Just found an image online of exactly what I had. Would be great to find out thereâ€™s a bit of money in it haha! https://t.co/Ld9md3ZCll,positive,general
"I have a French card in @RevolutApp linked to ko-fi - it should be fine to transfer. Even a small amount will be very helpful.

I will also open commissions as soon as my problem with living is solved.",neutral,general
"@NatWest_Help Brill, thanks for your help! ðŸ˜",positive,general
"Yorkshire Business Confidence On Upward Trajectory  @LloydsBank
https://t.co/3h0IX6tRvr",positive,investors
"Feature idea for @StarlingBank - setup automatic disbursement of income. I want to automatically send my salary to spaces and joint accounts, but I don't get paid on a fixed date. 1/5",neutral,inquiry
@RevolutApp Thanks following now,positive,general
@HalifaxBank Surely saying 5 days and itâ€™s now ten donâ€™t give time scales if canâ€™t stick to them this was started in December itâ€™s nearly March now,negative,service - general
@RevolutApp Done!,positive,general
@HalifaxBank Yes Iâ€™ll Dm you,neutral,general
@HSBC_UK is HSBC internet banking down?,negative,service - digital
@TSB  any chance the mobile app will be back working soon??,negative,service - digital
@NegreBalsamique @RevolutApp I suggest you message @AntiTrafico_DF . He's really the dude who was able to restore my hacked account and very trustworthy person to work with.âœ…,negative,service - digital
@LloydsBank Nonsensical advertising,negative,general
Happy I switched to @BarclaysUK two months ago. Payments down again? @AskNationwide are still pants ðŸ˜‚,negative,service - digital
"@santanderukhelp I did it online, i have done it before (last month!) and it was ok, but now i need it because i want to actually settle. It just doesnt recognise me anymore.",negative,service - digital
"@RevolutApp I am receiving reminders to join the Revolut Bank and I was interested to until a top urgent Bank transfer of more than 9000 usd through the app was stucked for more than 15 days now with someone different asking me each day to be ""patient""...still no real answer..What a shame..",negative,service - digital
@RevolutApp can we still exchange money to Russian ruble or is it not a good idea right now because of all the sanctions? Is there a risk of losing money that I already exchanged to rubles?,neutral,inquiry
"New podcast: I went inside @LloydsBank to chat to @TomKegode to hear how an employers of 70,000 people is allowing flexibility to shape their new working. Employees are invited to think about their preferred 'work style' - home, hub or hybrid.

https://t.co/K4oEnFGLq0",positive,general
@santanderukhelp I need an emergency overdraft just for 15days,negative,inquiry
Really looking forward to this afternoon's 'Learning Lab - Talking with Boys' w @SEAresource @TenderUK @FutureMenUK @LloydsBank and boys and teachers from several schools. The event's at capacity but hope we can share insights widely #MenAndBoysVoices,positive,investors
@lspcrendering @BarclaysUK Have the police not interviewed the solicitor under caution?,neutral,inquiry
"@HalifaxBank disgusting bully boy tactics. I tried to make a payment, after all the security I have to phone - 30+mins wait. Payment made thro another bank. I call to cancel the unpaid payment, 20 mins I tell your agent I have no more time so now you have put a stop on my account",negative,service - general
@santanderukhelp I have applied before and been turnd down just wanted a short term solution,negative,general
"@CooperativeBank 25 min in the phone queue, Given up!",negative,service - general
@BarclaysUK You've sent me a form for tax residency but no pre-paid envelope. Please can you tell me who I post this to?,neutral,inquiry
@santanderukhelp Still waiting for my full refund..,negative,general
@SoftDvil @JurateJW @JohnWallTooting @RevolutApp also ceo of revolut is also ceo of gazprom,negative,activism
@NatWest_Help is there a problem with online banking? Keep trying to reset pin password but comes up with service unavailable,negative,service - digital
"@BTC_Archive I want too, but @RevolutApp doesnâ€™t allow it. itâ€™s been promised and no option to withdraw. a joke!",negative,service - general
"@ChestyLaRoux87 @NatWest_Help Since my first tweet, my payment still hasn't updated my balance, though it is still showing up paid in transactions. Your help would be greatly appreciated. Thanks.",neutral,inquiry
"@Georgiebird3 @HSBC_UK Hi Georgie, we're so glad to hear you're enjoying your account with us!",positive,general
@LloydsBank @Naijagreenwich You canâ€™t even get simple instructions and communication advice right!,negative,general
@LloydsBank Love this so much,positive,general
"@RevolutApp I did and you told me thereâ€™s nothing you can do ðŸ˜‚ please go waste someone elseâ€™s time, I need to find a new bank ðŸ™ƒðŸ™ƒðŸ™ƒ",negative,service - general
"@HSBC_UK

Can you send me exact instructions on how to set up a new payee on your internet bankning so that I can talk my parents through how to do it. Last time, they had problems.",neutral,inquiry
@HSBC_UK I have been asked by phone from someone claiming to be from HSBC to email a document to them with the email address CMB.OKYC.Response@HSBC.com. Can you please advise if this is a legitimate email address?,neutral,inquiry
@Schofe @LloydsBank Let uk people go over fight give us transport help us help ukraine I want to go over fight help them. Come on uk government help us get there we all volunteering ffs,neutral,activism
@SkyHelpTeam and @RBS_Help  hi I've sent you both a private message,neutral,general
@AskNationwide what is happening at the moment? I've been advised there's delayed payment from my wages - any idea when this will be online? I am considering switching to @StarlingBank seriously at the moment,negative,service - general
"@TSB Is there problems with the mobile banking app this morning? Keep getting 'oops sorry' on the payment approval page, not ideal when things need paid!",negative,service - digital
@TSB I can't approve payments today on my banking app... when will this system be working...???,negative,service - digital
@TSB @BarbaraSutton15 I also can't 'approve payments' from my online banking today either and its impossible to get through to customer service on the phone this morning.....,negative,service - general
@LloydsBank so everytime I try to log on to my mobile banking and entering my memorable info it says sorry payment failed but failing to log in??,negative,service - digital
"Shocking service as ever from @NatWest_Help, requested a callback - they call me back and I'm still waiting 16 mins for an advisor...from the call back",negative,service - general
"@NatWest_Help trying to pay my holiday off this morning through membership benefits, payments will not authorise is there an issue with the website?",negative,service - digital
@HalifaxBank so a newly issued passport isnâ€™t enough proof to change my name on my sonâ€™s account? But a driving licence was enough proof beforepp. Before you ask HMPO has all my original documentation.,negative,general
@RevolutApp  I need to change my name and address. How do I do this? Thanks,neutral,inquiry
"@santanderukhelp Despite the economic crisis,this is still a good time to invest in gold and crypto. The rich spend less and invest more, investing in this economic crisis will be the best thing to doâ€¦I think crypto will be more profitable click on link  to start ðŸ‘‡ðŸ‘‡ðŸ‘‡ðŸ‘‡ https://t.co/u9tEHVlIvR",neutral,crpyto
"@monzo Welp, that didnâ€™t work:/ I selected pink! ðŸ˜” https://t.co/iZnOTbGycz",negative,general
"Dreadful, dreadful service from @TSB in Pitsea, Essex today. Woman was completely unhelpful. I'd leave but it's the only bank that hasn't abandoned that poxy ghost town.",negative,service - general
"@RBS_Help 

Trying to verify new credit card on Apple Wallet. 

1) Apple Wallet has one option to do this and it is to call RBS
2) Calling RBS advises you to use the RBS app
3) Using the RBS app advises you to do so via Apple Wallet

ðŸ”„ðŸ”„ðŸ”„

Using the chat bot is useless!!!",negative,service - general
