text,sentiment,label
"London firm @tryflux has promoted its COO to CEO as it celebrates its one millionth customer.

Flux has created 11m digital receipts to date and partnered with major banks including @StarlingBank and @monzo 🚀

https://t.co/cdD32awuGq https://t.co/yuBwYp7RQ3",,
"@johnellison @NatWest_Help Yes, it doesn't work. Saying there's an issue with my wifi",,
"Maybe save yourself some time @NatWest_Help and Tweet that there's an App problem, rather than responding to everybody's concerned tweets.  
I'd rather know immediately you've identified a problem than read a peurile ad for a Fashion Detox.",,
@LloydsBank Thanks,,
@NatWest_Help Hi Natwest. Is there a problem with the app? Tried logging in on a few different devices and keeps coming up with an error page?,,
"Not possible to reach @RevolutApp business support. Stuck in ""describe your problem"" - ""talk to agent "" - ""describe your problem"" loop",,
@NatWest_Help I assume you have technical issues with your online App. I can't access it on my mobile nether can other family members in different locations. Tried your advice still not working. @Chrisitv https://t.co/jVlnTo41oV,,
@johnellison @NatWest_Help @monzo has never let me down!,,
@HalifaxBank Thats disappointing but i appreciate that. Can you advise where i sent the invoice for my time?,,
"@NatWest_Help hello 

When switching, how long does it take for the cashback to be awarded please?",,
Really @RBS_Help and @NatWest_Help your app isn’t working the day Glasto tickets need to be paid 😩,,
@SwitchUpG @NatWest_Help @johnellison Call the bank ? If it is that important call them for assistance may be a wait but the option is there. Sadly tech can fail from time to time,,
"@santanderukhelp Credit card repayments 
And this number 0800 912 3123",,
"@eob888 @johnellison @monzo I am sorry if we have let you down, these things happen. We can only apologise and do our best to fix it. If you have any urgent banking needs, please use telephone banking. Many thanks Eddy! - Emma",,
@HalifaxBank i have tried getting documents certified in branch for my solicitors yet have been refused. Even though on solicitors letter and https://t.co/H7qj96UA0G it states a bank official can do so,,
@NatWest_Help @Ruby_Blue83 Yes I am. Everyone is. Why don’t you put a tweet out.,,
"@NatWest_Help @UrquhartEli Hi Ben, Thank you for the update, hopefully it can be sorted soon 🤞🏼",,
@monzo how to I speak to a real person on the phone about phishing? Nothing on your site. I don’t have an account so I can’t use the app. All phone options want an account.,,
"Looking at all the tweets to @NatWest_Help, it’s obvious that it’s not just me affected. What would be helpful is if there was a pinned tweet with latest status and next steps. Just a thought for proactive customer service…",,
@NatWest_Help @KazJJones Not just accessing the app but my card payment was declined this morning,,
What is going on with @RBS_Help still cannot access app account,,
@HalifaxBank How do I send you the bill incurred for having to phone you from the US when you blocked my card for over an hour?,,
@CooperativeBank 1/2 In the past i've been able to call the helpdesk for them allow these transactions through. My next attempt then allows me to make deposits. After doing the same today i was told by the operator that Co-op Bank are temporarily suspending deposits to @binance &amp; @kucoincom,,
"#WorldBookDay is 2 days away! Celebrate with #MoneyHeroes by using our #free and #engaging Ed and Bunny e-book series, aimed at introducing money to KS1 children! Register &amp; access here: https://t.co/X1LjKu7Hqr  @mattcarrdesigns @scholasticuk 
Supported by @HSBC_UK https://t.co/Pmc5eXq1lL",,
"@RevolutApp Hi guys, I changed my phone recently and I'm not able anymore to connect to the Revolut App. It doesn't work when I click on the email to verify my account. Could you help me please ?
Thanks a lot",,
@santanderukhelp I can get one if there's a way to DM?,,
"@RevolutApp I cant login to new business account, confirmation emails that were arriving yesterday not arriving now, and not in spam folder",,
@NatWest_Help Thank the Lord .. was panicking for a min that it was just me as your website said everything was fine?,,
@RBS_Help But wen,,
@RBS_Help Thank you,,
@RevolutApp why is Revolut deducted money from my account?,,
@CooperativeBank I assume I have to pay for this call when it gives a greater than 20min wait?,,
"The @NatWest_Help mobile app seems to be working again now, I trust no one will incur any changes should they have gone overdrawn this morning...?",,
@RBS_Help @ryan235_ @colshie69 Working fine now thanks,,
"@RevolutApp 
Just wondering if I sign up for the the metal what would be the fee to cancel if I changed my mind also is there a Deal for a buying a full year, 

Another question is it possible to set up a Revolut junior for a sibling?",,
@NatWest_Help @iamchapman88 @UrquhartEli This is ok now thankyou,,
"@Nyaitui @monzo @RevolutApp Try banking with other ones which are always being updated or always hanging, forcing you to call customer care",,
@SongbirdComm @RevolutApp   Are you planning on letting us know ?,,
"@Nyaitui @monzo @RevolutApp 😂😂😂😂😂😂
I don't get how these apps can get it so wrong when apps have been there for a while and perfected. They have the blueprint and just need to get the skilled developers to do it",,
"@LloydsBank I need a direct debit to Amazon reinstating as I accidently cancelled it, how do I do this?",,
@monzo sent a message via the app 3 hours ago and still no response.,,
@BarclaysUK Nutella and strawberry 🍓 💗,,
"@NatWest_Help Can I suggest a new trend? Answer your phones occasionally, or get a call back feature? Spent hours on hold over the last few days, absolutely criminal customer service.",,
"@TSB Treacle, all day long.",,
@NatWest_Help Hi. I've declined an unknown transaction on my debit card this morning but am worried about others - how can I request a new card? I've limited spending so all I can do is face-to-face.,,
"@santanderukhelp Hi, will they provide them instantly if I go in to a branch? Seems really non environmentally friendly and inefficient that you won't email pdf versions, just for me to have to scan the paper copies in and email.",,
@santanderukhelp I’m abroad and can’t use my debit or credit card. I don’t have my log in details with me to go on the website only the app. I’ve been on hold for over 45 minutes now and the phone has just cut off!,,
"@HSBC_UK I have my mortgage with you and I need to provide a current balance. I don’t have any other accounts with you, how is best to access my balance?",,
"@LloydsBank Oh ok that’s cool, thanks so much ☺️",,
@santanderukhelp And you won't add them to my account where the rest or the statements are so I can download them?,,
Please @RevolutApp for the love of God stop sending me that €60 mail &amp; just employ some sales staff,,
@RevolutApp Hi I’ve followed,,
"@RevolutApp I gave money to MSF via Revolut today. I’m disappointed that my € were converted to £ by you, and then added to a pot that is transferred periodically to the charity -it isn’t instant. Please explain. Wouldnt it be better to transfer money directly on the MSF website?",,
@HSBC_UK hi my wife is currently on the telephone to your bank with a fairly straightforward banking query but is being passed back and forth between departments. How on earth are we supposed to get an answer with this shoddy service,,
@TSB Just sugar,,
@StarlingBank I am looking at moving my bank account to yourselves. I however have a weekly payment into my account from HMRC. Will you take care of the account change or do I need to contact them my self?,,
@RevolutApp tried to cancel an ordeded card but your agent cancelled all my cards,,
"@HalifaxBank seem uninterested in professional fraudulent calls attempting to acquire account information on this number. 03453000005. It goes through to @RoyalLondon, account development unit! Is this a real number? @HalifaxBank Be cautious if this number.",,
@NatWest_Help @mantsy1981 Hi Kay i have been on the phone for over an HOUR now for the trust fund team this is getting really frustrating....,,
@TSB The one and only marmite 🤤🤤😎 D 🏴󠁧󠁢󠁷󠁬󠁳󠁿 https://t.co/tfx6fJBMci,,
@LloydsBank its a debit card and expires october,,
"@RevolutApp I am stuck during the account opening process, #Revolut says I have an account but cannot able to go when say forgot the access code. ++ PLS HELP ++",,
"@RevolutApp And now I just got of the phone with another company called white horse who are saying it’s all in the hands of @RevolutApp ??
What is this really ?",,
"@DuchessRooty @NatWest_Help I had some experience when my account got issues, I contacted the customer support team for more than a week, but they wouldn't reply me.....not until I got referred to Linux_crakk on Instagram and he helped me retrieve my account back",,
"5 remote roles at @RevolutApp. See link for more!
https://t.co/2HdkBGWafE

@NoCoWorkspace #remotejobs #remotework #growremote @GrowRemoteIrl",,
"@DuchessRooty @NatWest_Help It's really sad 
You should reach out to 
Linux_crakk on  Instagram, had same issues but got it fixed by them perfectly. I'll advice you to get in touch with them.",,
@TSB Gravy,,
@TSB Maple syrup 🍁,,
@RevolutApp I can't have access to the app,,
@HannahMorePri Amazing new books too - thanks to Lee who ran the Marathon and to @BarclaysUK who contributed an amazing £1K! https://t.co/FlS8XZqwRs,,
@NeeshaWright @LloydsBank It may be caused by the specific type of your card. Some cards aren't able to effect recurring transactions by default. Issuing banks can also limit the possibility of initiating recurring transactions at their own discretion. Please check your DMs so we can troubleshoot further.,,
@TSB Lemon Butter and Sugar,,
@NatWest_Help Please respond to my DM asap it’s important,,
@JustEatUK is one of many #tech companies who have flocked into the City of London - joining @Deliveroo @amazon @FundingCircleUK and @StarlingBank.  We're delighted to have so much diversity in the Square Mile. https://t.co/aP5IvGgrkW,,
"@RevolutApp ... Hello there.. I just finished signing up for my new Revolut account and as soon as I completed my phone rang and an automatic voice said ""a transaction of yours for abroad for £650 Six hundred and fifty pounds is waiting for authorization, press One 1 to continue""",,
@TSB None Pancakes are dirty 🤢,,
@RevolutApp imagine if you could be able to send/receive crypto transactions.. how greater would be? 👌,,
@TSB Cinnamon sugar and whipped cream.,,
@RevolutApp A little bit to late to explore ukrainian descent...,,
@NatWest_Help You've had a whole day this time. Why will you not answer the question?,,
@ImmoralMoorhen @ua_minfin @IanCHughes @Citibank @Raiffeisen_UA @privatbankua @otpbankua @ICU_UA @RevolutApp @TDAmeritrade please,,
@RevolutApp Excellent move Revolut (although I am still very disappointed with Revolut for NOT giving the SGB tokens (that it has received) to its customers.,,
"@RevolutApp - hello, why aren’t you exchanging Roubles at the bank exchange rate?",,
@TSB Chocolate spread and ice cream. Heavenly,,
"@NatWest_Help Yo been on hold gor 40 mins now, can someone pick up?",,
"@filecryptoholic @RevolutApp @NStoronsky Just wanted to remind you that the inactions of your colleagues in Russia has led to this. Athletes from Russia are all getting banned, same should apply to the indifferent and complacent workers you have in Russia. That’s taking the strong hand.",,
@HSBC_UK Is it possible to work out on your website where **all** my regional options for a Saturday Counter Service are? My local branch closes the counter service on a Sat and checking the status for about 10 branches in a row seems a bit daft,,
@NatWest_Help It is sorted now no thanks to Nat West staff. I ended up spending nearly an hour and a half in the branch trying to resolve it myself. You need more people on the help desk in the St Annes branch and when it's really busy all staff should out front helping. Dreadful customer care,,
@TSB Maple syrup,,
@RevolutApp Monzo been doing this for time!,,
"Nice project 

@HSBC_UK @Rydhsbi @GSBrownABC https://t.co/bzYgp6Q8EO",,
@BarclaysUK I hate your customer service understanding @Barclays I have been trying to get a statement for almost three weeks and at least I talked with 10 different people. Exhausting frustration!,,
@AskNationwide Yes about 30 mins ago. Made a payment from @StarlingBank which has gone through in minutes.,,
@TSB Daughter says maple syrup.,,
@MailRebdog @monzo @MailRebdog I knew that already,,
@TSB Maple Syrup 🇨🇦,,
@TSB Mapple Syrup,,
"@daws21 @MailRebdog @monzo Surely after the first instance of early pay, it means fuck all as you've still got same amount of days to wait",,
"@RevolutApp peace of shit. The other bloke is Russian, the son of Gazprom high position held person, so I don't believe in this time, all banking instances are blocked in russia, father will not as son to help. Expecting money laundry in a high scale. I am out.",,
"@RevolutApp Look how Revolut stolen our cash : today 3/1/2022 at 21:01 for 1 EUR you have 100 RUB but in forex it's (112).

But If you want to Sell RUB for EUR you need to pay 129.1 RUB for 1 EUR. Never we have this rate, 30 RUB of difference ! https://t.co/9wqGlDJaSx",,
@NatWest_Help Thank you. She’s restarted the phone and all good now. Thank You,,
"Lady at @NatWest_Help was pretty suspicious when I asked for my ATM limit to be raised to £500 per day and said that I should be paying for things electronically

If I wanted a lecture on not spending large sums of cash I would have phoned my MIL",,
"@BarclaysUK @Barclays  why do barclays make it difficult to arrange a ‘mandate change’.  Day 6 of trying to make a minor change!  Small business manager unable to help, Phone numbers ring out &amp; email replies keep saying they are also unable to help!!!! Pls CONTACT ASAP #sendhelp",,
"Had a phone call from my original @LloydsBank branch today asking how I was and if there was anything they could do to help me at the moment. 

This was really nice and made my day. Thank you Nick from Lloyd's Lampeter branch!",,
@TSB Strawberry or blueberry jam with whipped cream.,,
@TSB Sugar and lemon is such a boomer topping for pancakes.,,
@TSB Cheese and ham with Dijon mustard and a fried egg on top,,
"@TSB Nutella, banana and squirty cream. Makes me twitch",,
@hickey_paul @RevolutApp Contact GHOSTTECHIEE ON INSTAGRAM they’re always ready to help you recover your password they’re fast and reliable,,
"@BarclaysUK There is a war and you want people to go into debt to buy a phone? Shame on you!
You should coordinate financial help to Ukraine instead!",,
"@HSBC_UK Are your systems down? Was chatting on mobile app and then got cut off with message to say Service Temporarily Unavailable, tried online and got System/Technical Error",,
"COP26: “I can't stress enough to businesses: Don’t kick this into the long grass.”
#AD @RBS_Help #COP26 #ScottishBusiness #renewables
https://t.co/xFKnoMO5Bs",,
When did @monzo remove the payment activity / tracking and start charging for  it? Now £5 p/m 😑,,
"@rosehayden121 @RevolutApp Thank you, it has been said on twitter over the weekend that they took a slice of the donations.",,
"@LloydsBank 15 I can see, lovely horses they are too",,
"@feastsandfables @monzo Ah, my primary vice too...

Well, books and chocolate tied in first place, perhaps... ;-)",,
@CooperativeBank I think it’s best to check whether I can afford to wait on the phone while I try to get through to the Coop bank,,
@RevolutApp Yes. I cannot top up.,,
"I'm a bit confused @HalifaxBank. I had what I thought was a fake £10 note. Reported it to the police, they said take it to a bank, they need to report it as a crime, give them this reference number. Took it to one of your branches &amp; the cashier said she could take it from me....",,
@feastsandfables @monzo I use Plum for the same thing.,,
@NatWest_Help My local bank opened an account for me saying this has 3%interest.  It was 3% when I saw. Next day when I set my S/O. Intrest rate came up to 0.25. What type pf joke is it. I didn't want an extra account.  😕,,
"@HalifaxBank  Good Morning, I had a call this morning suggesting a credit card application had been made in my name. I told the person it hadn’t but the call then disconnected. Could you help at all? Thanks @LloydsBank",,
@CooperativeBank No of course not. I'm still on hold. Unacceptable.,,
"@HSBC_UK @nsandi It’s been 48 hours with no movement at all.
Can @HSBC and @nsandi speak direct to resolve this now?",,
Hello @HSBC_UK I have 2 transactions on my account where payment to @nsandi was  declined. You asked me to speak to them to confirm it had been declined &amp; the funds released. They have told me they have done this. Your advisor insists it has not been done. How do we resolve this?,,
"@BarclaysUK mortgage intermediary site is one of the worst I’ve ever used, when will it be updated to a better interface 🙃",,
@monzo HAVE YOU HEARD https://t.co/za5Z9Et3p9,,
"@HSBC_UK Ok, I've been in branch they have submitted various complaints to the closure and safeguarding teams (I've had 0 correspondence about either) and I submitted a complaint on line as well (supposed 3d reply) not heard a thing either. I'll send this now to the address above.",,
"@RevolutApp I want to save money for my baby’s buying #bitcoin, but I want to do it on a separate account that eventually will become theirs. Is this a feature you are looking at? Because they are still too young for Revolut Junior.",,
@StarlingBank @StarlingBank since January 31st ! Give me my money you wicked bank ! Fraudulent people,,
"@Postvox @RevolutApp Reinstalled the app, granted fresh permissions. Zip, nothing !! Junk, total junk (this is what your ""support"" would have told me to do... for no reason).",,
"@LloydsBank I want to open a bank account for a ltd company. As an existing customer (for &gt; 30 years), I hoped this would be easy. You make it SO difficult I will go elsewhere … !",,
@HalifaxBank raised a complaint after the branch showed zero disability awareness and a huge lack of training. Was told in Dec I’d get a call &amp; this issue would be taken seriously today again more lies after I chase up the complaint. Disgusting behaviour just ignoring customers,,
@santanderukhelp Having some trouble with  your website coming up error codes. Can you please follow me back to discuss in private?,,
Need a better bank than useless @LloydsBank for under 16. Suggestions?,,
@robinperrault @RevolutApp How about Nikolay Storonsky - son of the Gazprom president?,,
"🚀 Our FREE #UnFound Accelerator for ethical digital businesses is taking applications – DEADLINE 6 March! A unique 10-week programme can help turn your idea into a reality: https://t.co/N1Zz3C4hYc  

In partnership with @CooperativeBank",,
Guys if you’re travelling don’t use @RevolutApp My money is missing and no help from the Customer Services team! Really not good as I’m a new customer. 10 days and counting!,,
"02 gave me the following notification:

'New: West Side Story blahblah blah'

i was within aim's ace of tweeting @NatWest_Help congratulations on the awesome pun...

your move, oh bank of mine!",,
"Collections Advisor, Financial Difficulties (Remote)  @monzo 

Apply Here: https://t.co/0gZF1s5tFa

#LondonJobs https://t.co/2k0aZqdP5S",,
@monzo I closed my account down ages ago and now I want to open a joint account with my partner but it won’t let me?,,
"@LloydsBank 
I need an email address. Surely I don't have to travel to Paignton or Torquay in order to request you to carry out a simple procedure???",,
@cfcasa @NatWest_Help Don’t think I would give my details out to a Twitter account mind 🤦🏻‍♂️,,
@RevolutApp @HugoPhilion can you clarify where are our sgb tokens kept right now. If you do not want to list them it's fine just give them to us so we can withdraw them and use them on flare finance that was the purpose for them https://t.co/4GqSM3sb4d,,
@LloydsBank could someone send me a dm please,,
"@johnson14851 @XRPmafia @jugenorb @RevolutApp @krakenfx @FlareNetworks @kraken You should join this chat you'll definitely thank me later
https://t.co/ZHZP4qefGS",,
"@TomTombayliss91 @LloydsBank The app seems to work ok on my Android 12 phone however the personal details page doesnt work, i wonder if you also have this problem?",,
@AIBIreland @mossyb @RevolutApp Hi there - is it yet possible to *save* an International Payee yet? it's been 3 years. Just did a payment to Spain and was like pulling teeth.,,
"@the_jayanator @bladewizje @RevolutApp @GazpromEN Eah eah. How many #Revolut  offices in #Russia ?
Answer: at least 2, Moscow and St. Petersburg",,
"@Loladebabyy @FoxFly11 @StarlingBank @LiamHalligan Saw your tweet about your account been Hacked,I also had the same issues but I was recommended to #tech_kiryehack on instagram and he was able to recover my account within few  minutes https://t.co/hgVHuBc9F0
I advise you contact them regarding any issues related to your account.",,
@omidpyc @CooperativeBank I left years ago when they said they blocked a transaction for fraud reasons due to trying a payment 4 times... the support woman couldn't understand the basic logic that if it would have gone through on the first time I wouldn't have tried again 😂,,
@RevolutApp what the hell your guys's application service sucks been trying to sign up and it keeps canceling it after I get to the verification point tried verifying my driver's license several times and it rejects it every time how the hell do you guys plan on getting customers,,
@nee_massey I'm gutted I missed it but I was stuck getting my time wasted by my local branch of @TSB,,
@RevolutApp Done,,
@TSB The fraud line mentioned in your link just defaults to ‘ automated services’ I need to report fraud and cannot contact you.,,
@individual35837 @LloydsBank just from a normal perspective how u think they’d get 15+ horses to run in the same direction on cue 😭😭,,
"@Hollyjane76 @BarclaysUK They are quick to refer you to the app to chat to the advisor, but my problem is i cannot get on the app. Total hold time in total 2hrs and 20 mins",,
@santanderukhelp Okay thank you very much,,
@BarclaysUK this is the level of your customer service. Its been 1 and half hour and still no sign that mandate team will take my call. 🤕 🤒 https://t.co/58nXFQ94dJ,,
Dear @RBS_Help me and my treasurer who is an accountant with 30+ years of experience have tried and failed to navigate your account application process. I run a small mental health cafe and need a bank account so we can get grants. Can you help?,,
"Horrible customer service from @TicketmasterCS, please can someone from @NatWest_Help please get involved!!!!",,
"@santanderukhelp The wait times for online banking help are absolutely abysmal, 16min to get through to pass basic security, then a further 45min to get through to the security team, do u not care about ur staff &amp; customers, how many agents get abusive customers because of this??",,
"@RevolutApp It would be very useful if you could at least put a link to the screen to check address details under the ""Account"" tab.",,
"This situation is too cruel to bear. I have fought through so much; the NHS not letting me have appointments without a phone and the DWP doing the same. It was hard but I made it. I thought life was going to begin to improve, but @santanderukhelp are going to finish me.",,
"@HalifaxBank hello, for some reason my bank card isn't working but I money in it",,
@RevolutApp No response there,,
"@RevolutApp '""Free""'",,
@HalifaxBank They told me I would be put straight through,,
@HalifaxBank for some weird reason my bank card isn't working but I have money init. What can I do please?,,
@RevolutApp Yup. Message I sent. No respond. That’s all,,
@HalifaxBank Put phone down on me now,,
@srooteu @RevolutApp Possibly because you have more than two brain cells.,,
"@RevolutApp What an absolute joke and disgrace @NStoronsky is his Co founder calls Putin a monster and a liar and Stronsky says QUOTE “""I would like to make clear, publicly, what I’ve felt privately from day one: war is never the answer,"" he writes. ""This war is wrong and totally……..",,
"@LloydsBank I have been charged the £3 Club Lloyds fee but I got more than £1500 in this month,can you refund ???",,
"@RBS_Help @PopcornFury @TSB @NatWest_Help @HSBC @santanderuk @LloydsBank @Barclays Hi Emma, I'd be very wary of RBS. I work in culture too and have had a torrid couple of years. Finally got some money in and when transferring to another account, they've declined to send it OR return it to me. Spare yourself the headache! Best of luck",,
@santanderukhelp Hi can I get some assistance with a family member unable to access their account due to a phone number change..,,
"@TSB why do I have a now-closed branch address on my Bank Statements?  
surely if you close a branch you should not be issuing official paperwork with that branch as the address on headed paper

#poorcustomerservice",,
"@santanderukhelp You have blocked access to my account, got a message to call a number but the lines are closed",,
@Barclays @BarclaysUK why is your app playing up and not working 😡😡😡 and no one to pick calls,,
@NatWest_Help can you tell me why my account has been suspended with no reason at all or contact?!,,
"When I told @LloydsBank that I’m so disappointed and angry with the customer service I’ve received (or should I say lack of) and am now thinking of moving banks I got told “okay then you do that” great attitude to have, sure that’s great for business!",,
"@LloydsBank Hi, I’m Ellis and I’m £333 out of pocket. I’m happy to air it out in tweets if I’m honest, I’ll be fobbed off with no one to see on DM. 

They’re unable to assist because they can see that VISA sent the money back to @TMIrelandHelp last September. You guys have not actually -",,
@NicolasFlamelX If only @RevolutApp would add it,,
"@TheSMI @G7 @JohnKerry @AlokSharma_RDG @BankofAmerica @BNPParibas @HSBC @NatWest_Help @StateStreet @AstraZeneca @StellaMcCartney @HeathrowAirport @LaCDPQ Enhanced oil recovery –using CO2 to produce more oil from depleted reservoirs– has been re-labelled by the oil &amp; gas industry as #CCUS and is being promoted as a climate-friendly solution. It's not. 
New IEEFA report reviews @exxonmobil's Shute Creek CCUS.
https://t.co/fXl0455bO9",,
"@HalifaxBank hello I thought you are helping us with the corona around etc however you cut by £100 my credit card because ib your opinion I don't spent the money according to your rules £100 ir wont make any difference why? this is not help,",,
@BarclaysUK Racist bank,,
"@LloydsBank ""Tenancy agreement issued by a solicitor, housing association, local council or reputable letting agency."" What is a reputable letting agency? What makes an agency reputable?",,
@RevolutApp had the nerve to tell me to contact on @facebookapp @Twitter @instagram on @LinkedIn KNOWING I have been and I’ve been ignored and they mention this word called “help” without ever actually providing anything of that nature! SEE.. https://t.co/qbSsArMyGc,,
"@HSBC_UK Why your security system became very week like this?
Why you didn't send me pin code request as usual?
Any h
When I can get my money back and till this your system will put interest Value.
 I need email for any responsible to check with him
Thanks 
Eng. Mostafa Omar
+201006592513",,
@KyivIndependent So when does @RevolutApp doing anything like this?? 🤮🤮,,
"Happy #WorldBookDay from #MoneyHeroes! Celebrate by downloading our #free and #engaging books which will help begin conversations about #money at home &amp; in school! Register for free at https://t.co/53q06iWk8b @mattcarrdesigns @elnorry_writer @scholasticuk 
Supported by @HSBC_UK https://t.co/SfhfpkTfGm",,
"@LloydsBank Can i get help with my Card? Trying to make a subscription but keeps saying card declined, want to check if it’s on your end or their end. Thank you very much",,
"@RevolutApp Thanks. So this means I have to fulfill all the virtual details ( virtual PAN, virtual cryptogram,...) ? What about name and  expire date ?",,
"@RevolutApp once again your topping up system is not working .. The app is not prompting for the 3DS authorisation, instead it attempts to authorise whilst skipping this step causing the failed top-ups..!",,
"@monzo, I wasn't aware you'd branched out into interior decor! https://t.co/IPdnSyZGQY",,
"@katgleason @cz_binance ? @RevolutApp ?
Those seem pretty generation defining",,
@RevolutApp what's the best way to contact you as a non-customer?,,
"@santanderukhelp Hi, thanks for your reply. It finally updated thismorning so its fine now! Thank you anyway x",,
@LloydsBank Yehr I have internet banking but no debit card! It was suggested I could use Apple Pay but that’s wrong Cus I need the security number on the back and it’s a new card which I haven’t received ( yet) this keeps on happening with my account! I will be leaving when I get paid!,,
"@santanderukhelp Hmm.  I’ve now had a letter essentially repeating the same thing:  phone 0800 085 1379 or   my accounts get ‘restricted’.  Letter has all the letter headings, a customer ref number etc &amp; envelope looks legit https://t.co/wpG97sxT2r",,
@HSBC_UK @HSBC_UK my partner has been trying to contact you for the past hour with no reply. Waiting for two months for a credit card with minimal updates or help. Your service has been nothing short of terrible,,
"@RevolutApp 
Want my card in two weeks overseas. Last few times Ive used it you guys blocked it. Cannot get through to anybody who can say why. Are you going to block while I am overseas ? Is there anybody there willing to explain.
R u going to leave me with no cash overseas.",,
"@bladewizje @RevolutApp @GazpromEN British company, British HQ, British citizens founded it, one born in Russia with Ukrainian Father, one from Ukraine. Disinformation. What are you FSB?? Pathetic.",,
"@BarclaysUK 
I bought a ticket and paid by debit card. Ticketing agent is not refunding money since 2020.can help with charge back??",,
"Yeah right, I will go there right away. 
It looks soooo coming from @RevolutApp https://t.co/QD2yaqkgOw",,
@RevolutApp Anyone not using normal banks and increasing their usage of hard cash is at risk of cyber attacks and loosing it all as wars progress. Good luck arguing then for your electronic money,,
@LloydsBank Chuffed with the service received in the Victoria Park branch in Cardiff over the last few days. The staff were fantastic. Big thanks to the manager Sian!,,
@CooperativeBank Is there a Coop bank in Bridgwater Somerset?,,
@HSBC_UK I have been trying to have an online chat with HSBC business for three days. Can’t get through on the phone. Chat just deletes after one minute. Total shambles,,
"@HSBC_UK Yes... after 1h 10 mins on the phone, my access was reinstated. ;) All should be fine from now on. Thanks.",,
@CooperativeBank I haven’t tried that (it takes so long to log on that I don’t use it very often!)!,,
"@RevolutApp hi, please i need help for change the country.",,
".@TSB strengthens relationship with cloud intel firm @Dynatrace in digitisation push

Dynatrace provides software intelligence to simplify cloud complexity and accelerate digital transformation.

https://t.co/XjuAQC8Y11",,
@CooperativeBank You too. 🥰,,
"@CooperativeBank @christy43064909 Same issue for me, same message. Doesn’t work on either home wifi or mobile.",,
@RevolutApp why is the top up not working properly again? It takes 20 minutes or more for money to arrive. Thought you said you had solved it?,,
"@RBS_Help BE AWARE Just had spam call from a guy with a London accent claiming from RBS fraud dept about my acct.I don't have an RBS acct, also he called me Nicole
Asked for his number to call back,said he'd schedule a call back if it wasn't convenient. I then ripped him a new 1!",,
@MerkyBooks @HSBC_UK @Bola_Sol @niranvinod @Damola How does a school sign up to watch a live stream of a forthcoming event?,,
@Shivarkz @HalifaxBank fr? you spoke to customer care for 2 hrs?,,
@RevolutApp No I am no longer a Revolut member I need to speak to a social media member,,
"@TSB my mobile app keeps giving the ""oops - something went wrong"" error message when I try to approve payments. Your colleague on the phone told me she couldn't see any issues, but the problem persists. Can you please look into this?",,
@CooperativeBank if I have apple in case to claim against you is there a form or do I instruct solicitors please ?? With ppi we dealt directly with yourselves.,,
"@TSB the ‘approve online payments’ page on the app is awful, doesn’t even work always something wrong with it 🙃",,
@LloydsBank I did reply back but had no response. Luckily I managed to get the issue resolved with the company in question.,,
@TSB help! I'm trying to approve a payment in your app but it keeps failing! No number to call and webpage referenced doesnt help.,,
"@CooperativeBank OK, thanks. 👍 I'll keep that in mind.",,
@santanderukhelp been on hold for 26 minutes,,
"@x__chxo @amylouisa543 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS Done the same too - checked my bank app and nothing. I log into my bank app on several times a day anyways.
Other payments I have made online usually send me a notification on my phone to open my app but i got nothing from Ticketmaster payment",,
don't worry about it @LloydsBank - gone with @HalifaxBank Money Smart instead https://t.co/KNH9GA3UF5,,
"Proud to be one of these 12 amazing women working to solve the #ClimateEmergency 

#InternationalWomensDay @wukawear @ameliagammon @buymeonce @thebeaglebutton @mamasiabeauty @SheezaAhmad @GoodEnergy @Sojo_app @StarlingBank @AnneBoden @PebbleMagazine  
 
https://t.co/oIclYJfdTV",,
@RevolutApp been like this for 4 days now and I can’t access my wages and support aren’t helping. Anyone able to assist? https://t.co/Te3XYXB1do,,
Diabolical service from @santanderuk @santanderukhelp today. After 1hr 7 mins on the phone I had to hang up and use my @Barclaycard Visa Credit instead.,,
"@HSBC_UK Hi Saffron, but we have been given no timescales ? We are going to loose out on our house and £4k because of a mistake from HSBC and nobody can give me a timescale for someone to tell me what they are going to do about it!",,
"@santanderukhelp Hi, what address do I use for posting a cheque? Thanks",,
@StarlingBank I just did,,
@arayceehach @JeniAGill @LaaurenCunniff @amylouisa543 @Creamfields @TicketmasterUK @LloydsBank @BarclaysUK @TicketmasterCS This is the issue! It’s A LOT of money to lose. I’m 4 day gold camping. Over half way paid. I don’t fancy losing over £200+ lost.,,
@santanderukhelp Tried two browsers and the same thing happens. It's the form I get when I try to sign in for the first time with the temporary account details from the two letters.,,
"@NatWest_Help Hi Nick, I need to update the phone number on my account in order to access online banking.",,
@LloydsBank What does that even MEAN? That's as bad as all the car adverts.,,
"@stevie1974 @StarlingBank the difference between the two is that when you pay at pump you can go into your unarranged overdraft, whereas you at the kiosk you can only use your arranged overdraft",,
Excited to be partnering with @TSB #identityverification https://t.co/aCdWryrv73,,
"@MissGreen_Eng @HalifaxBank @AXS_UK Having same issue but with @Barclaycard. @Barclaycard  said will bounce back to AXS as account closed 2 years ago but @AXS_UK  Insisting not bounced back yet. Been 3 weeks.
Let me know if you have any luck. Ridiculous @AXS_UK will only pay back to original payment method",,
